date	time	wind speed	wind direction	gusts	wave height	wave heading	dominant wave period	average wave period	sea level pressure
20220628	2350	 7.0	320	9.0	1.9	317	7	5.8	1015.9
20220629	0050	 7.0	320	9.0	2.0	308	8	5.6	1015.5
20220629	0150	 7.0	310	8.0	2.2	310	8	5.9	1015.1
20220629	0250	 8.0	320	10.0	1.9	315	8	5.7	1015.0
20220629	0350	 6.0	320	8.0	2.2	313	7	6.0	1015.1
20220629	0450	 6.0	310	7.0	2.2	314	8	6.0	1015.6
20220629	0550	 6.0	310	8.0	2.5	305	8	6.5	1015.5
20220629	0650	 7.0	320	8.0	2.4	298	8	6.4	1015.5
20220629	0750	 7.0	330	9.0	2.3	299	8	6.3	1015.3
20220629	0850	 7.0	330	9.0	2.0	294	8	6.0	1015.5
20220629	0950	 8.0	330	9.0	1.9	303	8	5.8	1015.5
20220629	1050	 7.0	330	9.0	1.8	314	8	5.9	1015.7
20220629	1150	 7.0	320	8.0	1.8	309	8	5.9	1015.8
20220629	1350	 7.0	320	8.0	1.9	314	8	5.9	1016.9
20220629	1450	 7.0	330	8.0	1.9	306	8	5.9	1017.3
20220629	1550	 6.0	340	7.0	1.9	310	8	5.8	1017.9
20220629	1650	 6.0	340	7.0	1.9	310	8	5.8	1018.3
20220629	1650	 6.0	340	7.0	1.9	310	8	5.8	1018.3
20220629	1750	 5.0	330	7.0	2.0	313	8	5.9	1018.6
20220629	1850	 6.0	310	8.0	2.1	301	7	6.1	1018.7
20220629	1950	 7.0	310	9.0	2.2	302	8	6.2	1018.6
20220629	2050	 8.0	320	9.0	2.0	304	8	6.0	1018.3
20220629	2050	 8.0	320	9.0	2.0	304	8	6.0	1018.3
20220629	2150	 8.0	310	10.0	2.0	305	8	5.9	1017.9
20220629	2250	 9.0	310	10.0	1.8	299	8	5.6	1017.3
20220629	2350	 9.0	310	10.0	1.8	306	7	5.4	1017.0
20220630	0050	 9.0	320	11.0	2.0	299	8	5.5	1016.6
20220630	0150	 9.0	320	12.0	1.8	305	8	5.3	1016.6
20220630	0250	 10.0	320	12.0	1.9	207	16	5.3	1016.9
20220630	0350	 9.0	330	12.0	1.8	213	16	5.2	1017.2
20220630	0450	 9.0	330	11.0	2.1	309	6	5.5	1017.9
20220630	0550	 9.0	340	10.0	2.0	315	8	5.5	1018.1
20220630	0650	 8.0	330	10.0	2.0	303	7	5.4	1018.0
20220630	0750	 8.0	330	10.0	2.1	307	7	5.7	1018.1
20220630	0850	 8.0	330	10.0	2.0	295	8	5.8	1018.0
20220630	0950	 8.0	310	10.0	1.8	294	7	5.8	1017.9
20220630	1050	 7.0	320	9.0	1.7	295	8	5.5	1017.8
20220630	1150	 7.0	310	9.0	1.6	308	7	5.6	1017.9
20220630	1250	 7.0	330	9.0	1.4	305	6	5.3	1018.2
20220630	1350	 7.0	330	9.0	1.3	209	15	5.3	1018.3
20220630	1350	 7.0	330	9.0	1.3	209	15	5.3	1018.3
20220630	1450	 7.0	MM	9.0	1.4	303	6	5.4	MM
20220630	1550	 6.0	330	8.0	1.5	309	8	5.4	1018.9
20220630	1650	 5.0	330	7.0	1.4	305	6	5.3	1019.0
20220630	1750	 6.0	MM	8.0	1.6	315	8	5.7	MM
20220630	1750	 6.0	MM	8.0	1.6	315	8	5.7	MM
20220630	1850	 6.0	320	8.0	1.5	296	7	5.7	1019.2
20220630	1850	 6.0	320	8.0	1.5	296	7	5.7	1019.2
20220630	1950	 7.0	320	9.0	1.6	311	8	5.5	1018.8
20220630	2050	 7.0	310	9.0	1.5	310	MM	5.4	1018.4
20220630	2050	 7.0	310	9.0	1.5	310	MM	5.4	1018.4
20220630	2050	 7.0	310	9.0	1.5	310	MM	5.4	1018.4
20220630	2150	 8.0	320	9.0	1.5	295	8	5.4	1018.0
20220630	2250	 9.0	320	11.0	1.3	305	8	5.0	1017.4
20220630	2350	 8.0	320	10.0	1.4	206	15	5.0	1017.2
20220630	2350	 8.0	320	10.0	1.4	206	15	5.0	1017.2
20220630	2350	 8.0	320	10.0	1.4	206	15	5.0	1017.2
20220701	0050	 9.0	320	11.0	1.6	268	MM	5.1	1016.7
20220701	0150	 10.0	330	11.0	1.6	187	MM	5.0	1016.5
20220701	0250	 10.0	320	12.0	1.9	210	15	5.5	1016.7
20220701	0250	 10.0	320	12.0	1.9	210	15	5.5	1016.7
20220701	0350	 10.0	330	12.0	1.8	319	9	5.2	1016.8
20220701	0450	 9.0	330	12.0	1.8	316	6	5.4	1017.1
20220701	0550	 8.0	340	11.0	1.9	301	MM	5.4	1017.5
20220701	0650	 9.0	MM	12.0	1.9	322	9	5.6	MM
20220701	0750	 8.0	330	10.0	2.1	298	7	5.6	1017.5
20220701	0850	 8.0	330	10.0	2.1	308	8	6.2	1017.4
20220701	0950	 8.0	MM	10.0	2.1	312	6	5.9	MM
20220701	0950	 8.0	MM	10.0	2.1	312	6	5.9	MM
20220701	1050	 8.0	MM	11.0	2.1	307	7	6.0	MM
20220701	1050	 8.0	MM	11.0	2.1	307	7	6.0	MM
20220701	1150	 9.0	320	11.0	2.0	307	MM	5.7	1016.9
20220701	1250	 9.0	330	11.0	2.0	306	7	5.9	1017.0
20220701	1350	 8.0	MM	10.0	1.9	305	MM	5.9	MM
20220701	1450	 8.0	MM	10.0	1.8	309	7	5.8	MM
20220701	1550	 8.0	320	10.0	1.9	310	7	5.9	1018.1
20220701	1550	 8.0	MM	11.0	1.9	310	MM	5.9	MM
20220701	1650	 9.0	330	11.0	2.0	230	MM	5.7	1017.6
20220701	1750	 8.0	330	10.0	2.0	321	MM	5.8	1017.8
20220701	1850	 8.0	MM	10.0	2.1	304	7	6.0	MM
20220701	1850	 8.0	MM	10.0	2.1	304	7	6.0	MM
20220701	1950	 8.0	320	10.0	2.0	311	7	5.6	1017.9
20220701	1950	 8.0	320	10.0	2.0	311	7	5.6	1017.9
20220701	2150	 9.0	320	11.0	1.9	304	MM	5.4	1017.3
20220701	2250	 9.0	320	11.0	1.9	292	9	5.5	1016.9
20220701	2250	 9.0	320	11.0	1.9	292	9	5.5	1016.9
20220701	2350	 10.0	MM	12.0	1.8	304	8	5.4	MM
20220702	0050	 9.0	320	11.0	1.8	311	7	5.4	1016.1
20220702	0150	 10.0	320	12.0	1.9	201	MM	5.4	1015.7
20220702	0150	 10.0	320	12.0	1.9	201	MM	5.4	1015.7
20220702	0250	 10.0	320	12.0	1.9	209	MM	5.4	1015.5
20220702	0350	 9.0	330	11.0	1.8	207	16	5.4	1015.9
20220702	0450	 8.0	320	10.0	MM	MM	MM	MM	1016.7
20220702	0450	 9.0	MM	11.0	1.9	209	16	5.8	MM
20220702	0550	 9.0	330	11.0	MM	MM	MM	MM	1016.9
20220702	0550	 9.0	MM	12.0	1.9	225	16	5.6	MM
20220702	0650	 9.0	330	11.0	2.1	303	8	5.8	1016.6
20220702	0750	 9.0	MM	11.0	2.0	310	7	5.6	MM
20220702	0850	 8.0	330	11.0	1.9	200	15	5.7	1016.5
20220702	0950	 8.0	320	11.0	1.9	308	7	5.6	1016.2
20220702	1050	 9.0	320	12.0	2.0	173	15	5.7	1015.8
20220702	1050	 9.0	320	12.0	2.0	173	15	5.7	1015.8
20220702	1150	 8.0	330	11.0	1.8	317	7	5.4	1015.7
20220702	1150	 8.0	330	11.0	1.8	317	7	5.4	1015.7
20220702	1250	 8.0	340	11.0	1.8	306	8	5.5	1016.1
